conf,matched_queries,title,citation_count,categories,concepts,code_url,pdf_url,authors,abstract
EMNLP2024,emotional,Be Helpful but Don’t Talk too Much - Enhancing Helpfulness in Conversations through Relevance in Multi-Turn Emotional Support,148,"Management and Organizational Studies,Innovation and Knowledge Management,Management Theory and Practice","Rhetoric,Rhetorical question,Construct (python library),Context (archaeology),Consistency (knowledge bases),Public relations,Business,Empirical research,Sociology,Political science,Epistemology,Computer science,Linguistics,Paleontology,Philosophy,Artificial intelligence,Biology,Programming language",https://github.com/CN-Eyetk/VLESA-ORL.git,https://aclanthology.org/2024.emnlp-main.118.pdf,"Junlin Li,Bo Peng,Yu-Yin Hsu,Chu-Ren Huang","For a conversation to help and support, speakers should maintain an “effect-effort” tradeoff. As outlined in the gist of “Cognitive Relevance Principle”, helpful speakers should optimize the “cognitive relevance” through maximizing the “cognitive effects” and minimizing the “processing effort” imposed on listeners. Although preference learning methods have given rise a boon of studies in pursuit of“effect-optimization”, none have delved into the critical “effort-optimiazation” to fully cultivate the awareness of “optimal relevance” into thecognition of conversation agents. To address this gap, we integrate the “Cognitive Relevance Principle” into emotional support agents in the environment of multi-turn conversation. The results demonstrate a significant and robust improvement against the baseline systems with respect to response quality, human-likedness and supportivenss. This study offers compelling evidence for the effectiveness of the “Relevance Principle” in generating human-like, helpful, and harmless emotional support conversations. The source code will be available at https://github.com/CN-Eyetk/VLESA-ORL.git"
EMNLP2022,affective,Affective Knowledge Enhanced Multiple-Graph Fusion Networks for Aspect-based Sentiment Analysis,12,"Sentiment Analysis and Opinion Mining,Text and Document Classification Technologies,Advanced Text Analysis Techniques","Computer science,Sentiment analysis,Leverage (statistics),Dependency (UML),Dependency graph,Graph,Syntax,Artificial intelligence,Natural language processing,Semantics (computer science),Construct (python library),Relation (database),Theoretical computer science,Data mining,Programming language",,https://aclanthology.org/2022.emnlp-main.359.pdf,"Siyu Tang,Heyan Chai,Ziyi Yao,Ye Ding,Cuiyun Gao,Binxing Fang,Qing Liao","Aspect-based sentiment analysis aims to identify sentiment polarity of social media users toward different aspects. Most recent methods adopt the aspect-centric latent tree to connect aspects and their corresponding opinion words, thinking that would facilitate establishing the relationship between aspects and opinion words.However, these methods ignore the roles of syntax dependency relation labels and affective semantic information in determining the sentiment polarity, resulting in the wrong prediction.In this paper, we propose a novel multi-graph fusion network (MGFN) based on latent graph to leverage the richer syntax dependency relation label information and affective semantic information of words.Specifically, we construct a novel syntax-aware latent graph (SaLG) to fully leverage the syntax dependency relation label information to facilitate the learning of sentiment representations. Subsequently, a multi-graph fusion module is proposed to fuse semantic information of surrounding contexts of aspects adaptively. Furthermore, we design an affective refinement strategy to guide the MGFN to capture significant affective clues. Extensive experiments on three datasets demonstrate that our MGFN model outperforms all state-of-the-art methods and verify the effectiveness of our model."
ECCV2022,emotion,Emotion Recognition for Multiple Context Awareness,32,"Emotion and Mood Recognition,Human Pose and Action Recognition,Video Surveillance and Tracking Methods","Computer science,Facial expression,Ambiguity,Artificial intelligence,Context model,Semantics (computer science),Context (archaeology),Spatial contextual awareness,Relevance (law),Context awareness,Human–computer interaction,Machine learning,Natural language processing,Object (grammar),Paleontology,Linguistics,Philosophy,Phone,Biology,Political science,Law,Programming language","https://heco2022.github.io/.""",https://www.ecva.net/papers/eccv_2022/papers_ECCV/papers/136970141.pdf,"Dingkang Yang, Shuai Huang, Shunli Wang, Yang Liu, Peng Zhai, Liuzhen Su, Mingcheng Li, Lihua Zhang","""Understanding emotion in context is a rising hotspot in the computer vision community. Existing methods lack reliable context semantics to mitigate uncertainty in expressing emotions and fail to model multiple context representations complementarily. To alleviate these issues, we present a context-aware emotion recognition framework that combines four complementary contexts. The first context is multimodal emotion recognition based on facial expression, facial landmarks, gesture and gait. Secondly, we adopt the channel and spatial attention modules to obtain the emotion semantics of the scene context. Inspired by sociology theory, we explore the emotion transmission between agents by constructing relationship graphs in the third context. Meanwhile, we propose a novel agent-object context, which aggregates emotion cues from the interactions between surrounding agents and objects in the scene to mitigate the ambiguity of prediction. Finally, we introduce an adaptive relevance fusion module for learning the shared representations among multiple contexts. Extensive experiments show that our approach outperforms the state-of-the-art methods on both EMOTIC and GroupWalk datasets. We also release a dataset annotated with diverse emotion labels, Human Emotion in Context (HECO). In practice, we compare with the existing methods on the HECO, and our approach obtains a higher classification average precision of 50.65% and a lower regression mean error rate of 0.7. The project is available at https://heco2022.github.io/."""
ICASSP2023,emotion,Deep Implicit Distribution Alignment Networks for cross-Corpus Speech Emotion Recognition.,8,"Emotion and Mood Recognition,Speech and Audio Processing,Sentiment Analysis and Opinion Mining","Computer science,Discriminative model,Speech recognition,Artificial intelligence,Regularization (linguistics),Speech corpus,Deep learning,Natural language processing,Emotion recognition,Pattern recognition (psychology),Speech synthesis",,,"Yan Zhao,Jincen Wang,Yuan Zong,Wenming Zheng,Hailun Lian,Li Zhao",
ICASSP2023,"emotion,emotional",Nonparallel Emotional Voice Conversion for Unseen Speaker-Emotion Pairs Using Dual Domain Adversarial Network & Virtual Domain Pairing.,2,"Speech Recognition and Synthesis,Speech and Audio Processing,Music and Audio Processing","Computer science,Discriminator,Speech recognition,Domain (mathematical analysis),Dual (grammatical number),Emotion classification,Generator (circuit theory),SIGNAL (programming language),Emotion recognition,Encoder,Adversarial system,Artificial intelligence,Linguistics,Mathematics,Power (physics),Physics,Quantum mechanics,Detector,Programming language,Operating system,Mathematical analysis,Telecommunications,Philosophy",,,"Nirmesh Shah,Mayank Kumar Singh,Naoya Takahashi,Naoyuki Onoe",
ICASSP2023,emotion,Speech Emotion Recognition Based on Low-Level Auto-Extracted Time-Frequency Features.,2,"Emotion and Mood Recognition,Speech and Audio Processing,Music and Audio Processing","Discriminative model,Computer science,Feature extraction,Emotion recognition,Weighting,Feature (linguistics),Speech recognition,Artificial intelligence,Time–frequency analysis,Task (project management),Pattern recognition (psychology),Convolutional neural network,Engineering,Computer vision,Philosophy,Systems engineering,Filter (signal processing),Radiology,Medicine,Linguistics",,,"Ke Liu,Jingzhao Hu,Jun Feng",
ICASSP2023,emotion,DST: Deformable Speech Transformer for Emotion Recognition.,9,"Emotion and Mood Recognition,Music and Audio Processing,Speech and Audio Processing","Computer science,Transformer,Speech recognition,Redundancy (engineering),Granularity,Window (computing),Artificial intelligence,Engineering,Voltage,Electrical engineering,Operating system",,,"Weidong Chen,Xiaofen Xing,Xiangmin Xu,Jianxin Pang,Lan Du",
ICASSP2023,emotion,SDTN: Speaker Dynamics Tracking Network for Emotion Recognition in Conversation.,1,"Speech Recognition and Synthesis,Emotion and Mood Recognition,Music and Audio Processing","Conversation,Computer science,Dynamics (music),Speech recognition,Speaker recognition,Emotion recognition,Tracking (education),Artificial intelligence,Psychology,Communication,Pedagogy",,,"Jiawei Chen,Peijie Huang,Guotai Huang,Qianer Li,Yuhong Xu",
ICASSP2023,emotion,Multi-Scale Receptive Field Graph Model for Emotion Recognition in Conversations.,7,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Text and Document Classification Technologies","Computer science,Graph,Perception,Field (mathematics),Receptive field,Artificial intelligence,Deep learning,Scale (ratio),Focus (optics),Machine learning,Natural language processing,Theoretical computer science,Physics,Mathematics,Quantum mechanics,Neuroscience,Pure mathematics,Biology,Optics",,,"Jie Wei,Guanyu Hu,Luu Anh Tuan,Xinyu Yang,Wenjing Zhu",
ICASSP2023,"emotion,emotional",Temporal Modeling Matters: A Novel Temporal Emotional Modeling Approach for Speech Emotion Recognition.,47,"Emotion and Mood Recognition,Music and Audio Processing,Speech and Audio Processing","Computer science,Benchmark (surveying),Representation (politics),Focus (optics),Emotion recognition,Artificial intelligence,Scale (ratio),Code (set theory),Adaptation (eye),Speech recognition,Variation (astronomy),Psychology,Physics,Geodesy,Optics,Set (abstract data type),Quantum mechanics,Neuroscience,Politics,Political science,Astrophysics,Law,Programming language,Geography",,,"Jiaxin Ye,Xin-Cheng Wen,Yujie Wei,Yong Xu,Kunhong Liu,Hongming Shan",
EMNLP2022,emotion,Pair-Based Joint Encoding with Relational Graph Convolutional Networks for Emotion-Cause Pair Extraction,11,"Sentiment Analysis and Opinion Mining,Topic Modeling,Text and Document Classification Technologies","Computer science,ENCODE,Graph,Feature extraction,Encoding (memory),Artificial intelligence,Construct (python library),Natural language processing,Pattern recognition (psychology),Theoretical computer science,Biochemistry,Chemistry,Gene,Programming language",,https://aclanthology.org/2022.emnlp-main.358.pdf,"Junlong Liu,Xichen Shang,Qianli Ma","Emotion-cause pair extraction (ECPE) aims to extract emotion clauses and corresponding cause clauses, which have recently received growing attention. Previous methods sequentially encode features with a specified order. They first encode the emotion and cause features for clause extraction and then combine them for pair extraction. This lead to an imbalance in inter-task feature interaction where features extracted later have no direct contact with the former. To address this issue, we propose a novel **P**air-**B**ased **J**oint **E**ncoding (**PBJE**) network, which generates pairs and clauses features simultaneously in a joint feature encoding manner to model the causal relationship in clauses. PBJE can balance the information flow among emotion clauses, cause clauses and pairs. From a multi-relational perspective, we construct a heterogeneous undirected graph and apply the Relational Graph Convolutional Network (RGCN) to capture the multiplex relationship between clauses and the relationship between pairs and clauses. Experimental results show that PBJE achieves state-of-the-art performance on the Chinese benchmark corpus."
EMNLP2022,emotion,Supervised Prototypical Contrastive Learning for Emotion Recognition in Conversation,50,"Sentiment Analysis and Opinion Mining,Emotion and Mood Recognition,Text and Document Classification Technologies","Conversation,Computer science,Task (project management),Natural language processing,Emotion recognition,Semantics (computer science),Artificial intelligence,Curriculum,Function (biology),Psychology,Communication,Engineering,Biology,Programming language,Pedagogy,Systems engineering,Evolutionary biology",,https://aclanthology.org/2022.emnlp-main.347.pdf,"Xiaohui Song,Longtao Huang,Hui Xue,Songlin Hu","Capturing emotions within a conversation plays an essential role in modern dialogue systems. However, the weak correlation between emotions and semantics brings many challenges to emotion recognition in conversation (ERC). Even semantically similar utterances, the emotion may vary drastically depending on contexts or speakers. In this paper, we propose a Supervised Prototypical Contrastive Learning (SPCL) loss for the ERC task. Leveraging the Prototypical Network, the SPCL targets at solving the imbalanced classification problem through contrastive learning and does not require a large batch size. Meanwhile, we design a difficulty measure function based on the distance between classes and introduce curriculum learning to alleviate the impact of extreme samples. We achieve state-of-the-art results on three widely used benchmarks. Further, we conduct analytical experiments to demonstrate the effectiveness of our proposed SPCL and curriculum learning strategy."
ICCV2023,"emotion,emoset",EmoSet: A Large-scale Visual Emotion Dataset with Rich Attributes,11,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Human Pose and Action Recognition","Computer science,Scale (ratio),Artificial intelligence,Visual analytics,Visualization,Human–computer interaction,Cartography,Geography",https://vcc.tech/EmoSet.,https://openaccess.thecvf.com/content/ICCV2023/papers/Yang_EmoSet_A_Large-scale_Visual_Emotion_Dataset_with_Rich_Attributes_ICCV_2023_paper.pdf,"Jingyuan Yang, Qirui Huang, Tingting Ding, Dani Lischinski, Danny Cohen-Or, Hui Huang","Visual Emotion Analysis (VEA) aims at predicting people's emotional responses to visual stimuli. This is a promising, yet challenging, task in affective computing, which has drawn increasing attention in recent years. Most of the existing work in this area focuses on feature design, while little attention has been paid to dataset construction. In this work, we introduce EmoSet, the first large-scale visual emotion dataset annotated with rich attributes, which is superior to existing datasets in four aspects: scale, annotation richness, diversity, and data balance. EmoSet comprises 3.3 million images in total, with 118,102 of these images carefully labeled by human annotators, making it five times larger than the largest existing dataset. EmoSet includes images from social networks, as well as artistic images, and it is well balanced between different emotion categories. Motivated by psychological studies, in addition to emotion category, each image is also annotated with a set of describable emotion attributes: brightness, colorfulness, scene type, object class, facial expression, and human action, which can help understand visual emotions in a precise and interpretable way. The relevance of these emotion attributes is validated by analyzing the correlations between them and visual emotion, as well as by designing an attribute module to help visual emotion recognition. We believe EmoSet will bring some key insights and encourage further research in visual emotion analysis and understanding. Project page: https://vcc.tech/EmoSet."
EMNLP2022,emotion,Efficient Nearest Neighbor Emotion Classification with BERT-whitening,4,"Sentiment Analysis and Opinion Mining,Topic Modeling,Text and Document Classification Technologies","Computer science,k-nearest neighbors algorithm,Artificial intelligence,Sentence,Nearest neighbor search,Semantics (computer science),Similarity (geometry),Pattern recognition (psychology),Parametric statistics,Natural language processing,Mathematics,Statistics,Image (mathematics),Programming language",,https://aclanthology.org/2022.emnlp-main.312.pdf,"Wenbiao Yin,Lin Shang","Retrieval-based methods have been proven effective in many NLP tasks. Previous methods use representations from the pre-trained model for similarity search directly. However, the sentence representations from the pre-trained model like BERT perform poorly in retrieving semantically similar sentences, resulting in poor performance of the retrieval-based methods. In this paper, we propose kNN-EC, a simple and efficient non-parametric emotion classification (EC) method using nearest neighbor retrieval. We use BERT-whitening to get better sentence semantics, ensuring that nearest neighbor retrieval works. Meanwhile, BERT-whitening can also reduce memory storage of datastore and accelerate retrieval speed, solving the efficiency problem of the previous methods. kNN-EC average improves the pre-trained model by 1.17 F1-macro on two emotion classification datasets."
EMNLP2024,emotion,Integrating Plutchik’s Theory with Mixture of Experts for Enhancing Emotion Classification,99,"Color perception and design,Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining","Computer science,Artificial intelligence,Image processing,Content analysis,Content (measure theory),Image (mathematics),Computer vision,Pattern recognition (psychology),Mathematics,Mathematical analysis,Social science,Sociology",,https://aclanthology.org/2024.emnlp-main.50.pdf,"Dongjun Lim,Yun-Gyung Cheong","Emotion significantly influences human behavior and decision-making processes. We propose a labeling methodology grounded in Plutchik’s Wheel of Emotions theory for emotion classification. Furthermore, we employ a Mixture of Experts (MoE) architecture to evaluate the efficacy of this labeling approach, by identifying the specific emotions that each expert learns to classify. Experimental results reveal that our methodology improves the performance of emotion classification."
ICASSP2024,emotion,Adaptive Speech Emotion Representation Learning Based On Dynamic Graph.,0,"Advanced Graph Neural Networks,Sentiment Analysis and Opinion Mining,Text and Document Classification Technologies","Computer science,Graph,Sliding window protocol,Artificial intelligence,Computation,External Data Representation,Theoretical computer science,Feature learning,Algorithm,Pattern recognition (psychology),Window (computing),Operating system",,,"Yingxue Gao,Huan Zhao,Zixing Zhang",
ICASSP2023,affective,A Hierarchical Regression Chain Framework for Affective Vocal Burst Recognition.,0,"Speech Recognition and Synthesis,Speech and Audio Processing,Music and Audio Processing","Emotion recognition,Valence (chemistry),Arousal,Computer science,Regression,Affective computing,Artificial intelligence,Speech recognition,Psychology,Natural language processing,Social psychology,Physics,Quantum mechanics,Psychoanalysis",,,"Jinchao Li,Xixin Wu,Kaitao Song,Dongsheng Li,Xunying Liu,Helen Meng",
ICASSP2023,emotion,Leveraging Label Correlations in a Multi-Label Setting: a Case Study in Emotion.,11,"Sentiment Analysis and Opinion Mining,Topic Modeling,Text and Document Classification Technologies","Computer science,Exploit,Natural language processing,Robustness (evolution),Regularization (linguistics),Artificial intelligence,Pairwise comparison,SemEval,Emotion detection,Language model,Task (project management),Machine learning,Emotion recognition,Management,Biochemistry,Chemistry,Computer security,Economics,Gene",,,"Georgios Chochlakis,Gireesh Mahajan,Sabyasachee Baruah,Keith Burghardt,Kristina Lerman,Shrikanth Narayanan",
ICASSP2023,emotion,Adapting a Self-Supervised Speech Representation for Noisy Speech Emotion Recognition by Using Contrastive Teacher-Student Learning.,4,"Speech and Audio Processing,Speech Recognition and Synthesis,Music and Audio Processing","Discriminative model,Computer science,Speech recognition,Embedding,Artificial intelligence,Representation (politics),Task (project management),Natural language processing,Pattern recognition (psychology),Machine learning,Management,Politics,Political science,Law,Economics",,,"Seong-Gyun Leem,Daniel Fulford,Jukka-Pekka Onnela,David Gard,Carlos Busso",
ICASSP2023,emotion,Knowledge-Aware Bayesian Co-Attention for Multimodal Emotion Recognition.,7,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,EEG and Brain-Computer Interfaces","Computer science,Emotion recognition,Modalities,Artificial intelligence,Bayesian probability,Machine learning,Fuse (electrical),Affective computing,Bayesian network,Engineering,Social science,Sociology,Electrical engineering",,,"Zihan Zhao,Yu Wang,Yanfeng Wang",
ICASSP2023,emotion,Transferring Quantified Emotion Knowledge for the Detection of Depression in Alzheimer's Disease Using Forestnets.,-1,,,,,"Paula Andrea Pérez-Toro,Dalia Rodríguez-Salas,Tomás Arias-Vergara,Sebastian P. Bayerl,Philipp Klumpp,Korbinian Riedhammer,Maria Schuster,Elmar Nöth,Andreas K. Maier,Juan Rafael Orozco-Arroyave",
ICASSP2023,emotion,Unsupervised Domain Adaptation for Preference Learning Based Speech Emotion Recognition.,5,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Music and Audio Processing","Computer science,Adaptation (eye),Preference,Feature (linguistics),Preference learning,Artificial intelligence,Adversarial system,Domain (mathematical analysis),Representation (politics),Feature learning,Natural language processing,Domain adaptation,Artificial neural network,Function (biology),Speech recognition,Machine learning,Psychology,Linguistics,Mathematics,Mathematical analysis,Statistics,Philosophy,Neuroscience,Evolutionary biology,Politics,Political science,Classifier (UML),Law,Biology",,,"Abinay Reddy Naini,Mary A. Kohler,Carlos Busso",
ICASSP2024,emotion,Functional Emotion Transformer for EEG-Assisted Cross-Modal Emotion Recognition.,2,"Emotion and Mood Recognition,EEG and Brain-Computer Interfaces","Emotion recognition,Modal,Electroencephalography,Computer science,Transformer,Speech recognition,Psychology,Voltage,Engineering,Neuroscience,Electrical engineering,Materials science,Polymer chemistry",,,"Wei-Bang Jiang,Ziyi Li,Wei-Long Zheng,Bao-Liang Lu",
ICASSP2024,emotion,CEMOAE: A Dynamic Autoencoder with Masked Channel Modeling for Robust EEG-Based Emotion Recognition.,0,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,Blind Source Separation Techniques","Autoencoder,Computer science,Speech recognition,Artificial intelligence,Electroencephalography,Feature (linguistics),Channel (broadcasting),Pattern recognition (psychology),Feature extraction,Feature learning,Deep learning,Psychology,Telecommunications,Linguistics,Philosophy,Psychiatry",,,"Yu-Ting Lan,Wei-Bang Jiang,Wei-Long Zheng,Bao-Liang Lu",
ICASSP2024,emotion,EEG Emotion Recognition Based on Dynamical Graph Attention Network.,1,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,Gaze Tracking and Assistive Technology","Computer science,Electroencephalography,Graph,Emotion recognition,Artificial neural network,Artificial intelligence,Pattern recognition (psychology),Feature (linguistics),Attention network,Machine learning,Speech recognition,Theoretical computer science,Psychology,Linguistics,Philosophy,Psychiatry",,,"Yi Guo,Chao Tang,Hao Wu,Badong Chen",
ICASSP2024,emotion,Multimodal Multi-View Spectral-Spatial-Temporal Masked Autoencoder for Self-Supervised Emotion Recognition.,0,"Emotion and Mood Recognition,EEG and Brain-Computer Interfaces,Gaze Tracking and Assistive Technology","Computer science,Autoencoder,Artificial intelligence,Pattern recognition (psychology),Feature (linguistics),Speech recognition,Process (computing),Feature extraction,Machine learning,Deep learning,Philosophy,Linguistics,Operating system",,,"Pengxuan Gao,Tianyu Liu,Jia-Wen Liu,Bao-Liang Lu,Wei-Long Zheng",
ICASSP2024,emotion,CEDNet: A Continuous Emotion Detection Network for Naturalistic Stimuli Using MEG Signals.,1,"Emotion and Mood Recognition,EEG and Brain-Computer Interfaces,Functional Brain Connectivity Studies","Computer science,Magnetoencephalography,Discriminator,Generalization,Artificial intelligence,Graph,Functional connectivity,Pattern recognition (psychology),Speech recognition,Electroencephalography,Psychology,Neuroscience,Telecommunications,Mathematical analysis,Mathematics,Theoretical computer science,Detector",,,"Zeming He,Gaoyan Zhang",
ICASSP2024,"emotvr,emotion",EmoTVR: A Hybrid Model to Estimate Continuous-Time and Continuous-Level Emotion from Electroencephalography.,1,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,ECG Monitoring and Analysis","Electroencephalography,Computer science,Feature extraction,Emotion recognition,Artificial intelligence,Convolutional neural network,Feature (linguistics),Pattern recognition (psychology),Speech recognition,Emotion classification,Psychology,Linguistics,Philosophy,Psychiatry",,,"Xinxu Zhou,Zhen Liang,Weishan Ye,Junqi Xue,Honghai Liu,Min Zhang,Zhiguo Zhang",
ICASSP2023,emotional,Period VITS: Variational Inference with Explicit Pitch Modeling for End-To-End Emotional Speech Synthesis.,6,"Speech Recognition and Synthesis,Speech and Audio Processing,Music and Audio Processing","Computer science,Naturalness,Speech recognition,Prosody,Speech synthesis,Waveform,Cascade,Generator (circuit theory),Jitter,Mean opinion score,End-to-end principle,Voice,Artificial intelligence,Power (physics),Telecommunications,Metric (unit),Radar,Chemistry,Physics,Operations management,Chromatography,Quantum mechanics,Economics",,,"Yuma Shirahata,Ryuichi Yamamoto,Eunwoo Song,Ryo Terashima,Jae-Min Kim,Kentaro Tachibana",
ICCV2023,emotional,EMMN: Emotional Motion Memory Network for Audio-driven Emotional Talking Face Generation,10,"Face recognition and analysis,Speech and Audio Processing,Generative Adversarial Networks and Image Synthesis","Embedding,Expression (computer science),Facial expression,Computer science,Face (sociological concept),Emotional expression,Motion (physics),Speech recognition,Artificial intelligence,Inference,Key (lock),Matching (statistics),Computer vision,Psychology,Mathematics,Cognitive psychology,Social science,Statistics,Computer security,Sociology,Programming language",,https://openaccess.thecvf.com/content/ICCV2023/papers/Tan_EMMN_Emotional_Motion_Memory_Network_for_Audio-driven_Emotional_Talking_Face_ICCV_2023_paper.pdf,"Shuai Tan, Bin Ji, Ye Pan","Synthesizing expression is essential to create realistic talking faces. Previous works consider expressions and mouth shapes as a whole and predict them solely from audio inputs. However, the limited information contained in audio, such as phonemes and coarse emotion embedding, may not be suitable as the source of elaborate expressions. Besides, since expressions are tightly coupled to lip motions, generating expression from other sources is tricky and always neglects expression performed on mouth region, leading to inconsistency between them. To tackle the issues, this paper proposes Emotional Motion Memory Net (EMMN) that synthesizes expression overall on the talking face via emotion embedding and lip motion instead of the sole audio. Specifically, we extract emotion embedding from audio and design Motion Reconstruction module to decompose ground truth videos into mouth features and expression features before training, where the latter encode all facial factors about expression. During training, the emotion embedding and mouth features are used as keys, and the corresponding expression features are used as values to create key-value pairs stored in the proposed Motion Memory Net. Hence, once the audio-relevant mouth features and emotion embedding are individually predicted from audio at inference time, we treat them as a query to retrieve the best-matching expression features, performing expression overall on the face and thus avoiding inconsistent results. Extensive experiments demonstrate that our method can generate high-quality talking face videos with accurate lip movements and vivid expressions on unseen subjects."
EMNLP2024,affect,A Study of Nationality Bias in Names and Perplexity using Off-the-Shelf Affect-related Tweet Classifiers,1,Computational and Text Analysis Methods,"Perplexity,Affect (linguistics),Nationality,Computer science,Artificial intelligence,Natural language processing,Linguistics,History,Immigration,Language model,Philosophy,Archaeology",,https://aclanthology.org/2024.emnlp-main.34.pdf,"Valentin Barriere,Sebastian Cifuentes","In this paper, we apply a method to quantify biases associated with named entities from various countries. We create counterfactual examples with small perturbations on target-domain data instead of relying on templates or specific datasets for bias detection. On widely used classifiers for subjectivity analysis, including sentiment, emotion, hate speech, and offensive text using Twitter data, our results demonstrate positive biases related to the language spoken in a country across all classifiers studied. Notably, the presence of certain country names in a sentence can strongly influence predictions, up to a 23% change in hate speech detection and up to a 60% change in the prediction of negative emotions such as anger. We hypothesize that these biases stem from the training data of pre-trained language models (PLMs) and find correlations between affect predictions and PLMs likelihood in English and unknown languages like Basque and Maori, revealing distinct patterns with exacerbate correlations. Further, we followed these correlations in-between counterfactual examples from a same sentence to remove the syntactical component, uncovering interesting results suggesting the impact of the pre-training data was more important for English-speaking-country names."
EMNLP2021,emotion,Perspective-taking and Pragmatics for Generating Empathetic Responses Focused on Emotion Causes,46,"Topic Modeling,Natural Language Processing Techniques,Speech and dialogue systems","Utterance,Pragmatics,Empathy,Computer science,Perspective (graphical),Cognition,Leverage (statistics),Generative grammar,Perspective-taking,Artificial intelligence,Natural language processing,Cognitive psychology,Psychology,Cognitive science,Linguistics,Social psychology,Philosophy,Neuroscience",,https://aclanthology.org/2021.emnlp-main.170.pdf,"Hyunwoo Kim,Byeongchang Kim,Gunhee Kim","Empathy is a complex cognitive ability based on the reasoning of others’ affective states. In order to better understand others and express stronger empathy in dialogues, we argue that two issues must be tackled at the same time: (i) identifying which word is the cause for the other’s emotion from his or her utterance and (ii) reflecting those specific words in the response generation. However, previous approaches for recognizing emotion cause words in text require sub-utterance level annotations, which can be demanding. Taking inspiration from social cognition, we leverage a generative estimator to infer emotion cause words from utterances with no word-level label. Also, we introduce a novel method based on pragmatics to make dialogue models focus on targeted words in the input during generation. Our method is applicable to any dialogue models with no additional training on the fly. We show our approach improves multiple best-performing dialogue agents on generating more focused empathetic responses in terms of both automatic and human evaluation."
ICCV2023,"emotalk,emotional",EmoTalk: Speech-Driven Emotional Disentanglement for 3D Face Animation,34,"Face recognition and analysis,Generative Adversarial Networks and Image Synthesis,Facial Nerve Paralysis Treatment and Research","Computer science,Facial expression,Face (sociological concept),Computer facial animation,Speech recognition,Animation,Encoder,Feature (linguistics),Artificial intelligence,Computer animation,Linguistics,Philosophy,Computer graphics (images),Operating system",https://ziqiaopeng.,https://openaccess.thecvf.com/content/ICCV2023/papers/Peng_EmoTalk_Speech-Driven_Emotional_Disentanglement_for_3D_Face_Animation_ICCV_2023_paper.pdf,"Ziqiao Peng, Haoyu Wu, Zhenbo Song, Hao Xu, Xiangyu Zhu, Jun He, Hongyan Liu, Zhaoxin Fan","Speech-driven 3D face animation aims to generate realistic facial expressions that match the speech content and emotion. However, existing methods often neglect emotional facial expressions or fail to disentangle them from speech content. To address this issue, this paper proposes an end-to-end neural network to disentangle different emotions in speech so as to generate rich 3D facial expressions. Specifically, we introduce the emotion disentangling encoder (EDE) to disentangle the emotion and content in the speech by cross-reconstructed speech signals with different emotion labels. Then an emotion-guided feature fusion decoder is employed to generate a 3D talking face with enhanced emotion. The decoder is driven by the disentangled identity, emotional, and content embeddings so as to generate controllable personal and emotional styles. Finally, considering the scarcity of the 3D emotional talking face data, we resort to the supervision of facial blendshapes, which enables the reconstruction of plausible 3D faces from 2D emotional data, and contribute a large-scale 3D emotional talking face dataset (3D-ETF) to train the network. Our experiments and user studies demonstrate that our approach outperforms state-of-the-art methods and exhibits more diverse facial movements. We recommend watching the supplementary video: https://ziqiaopeng. github.io/emotalk"
ECCV2022,affected,ART-SS: An Adaptive Rejection Technique for Semi-Supervised Restoration for Adverse Weather-Affected Images,4,"Image Enhancement Techniques,Advanced Image Processing Techniques,Image and Signal Denoising Methods","Computer science,Code (set theory),Benchmark (surveying),Artificial intelligence,Adverse weather,Image (mathematics),Convolutional neural network,Pattern recognition (psychology),Labeled data,Domain (mathematical analysis),Machine learning,Mathematics,Physics,Set (abstract data type),Geodesy,Meteorology,Programming language,Geography,Mathematical analysis","https://github.com/rajeevyasarla/ART-SS}{https://github.com/rajeevyasarla/ART-SS}}""",https://www.ecva.net/papers/eccv_2022/papers_ECCV/papers/136780688.pdf,"Rajeev Yasarla, Carey E. Priebe, Vishal M. Patel","""In recent years, convolutional neural network-based single image adverse weather removal methods have achieved significant performance improvements on many benchmark datasets. However, these methods require large amounts of clean-weather degraded image pairs for training, which is often difficult to obtain in practice. Although various weather degradation synthesis methods exist in the literature, the use of synthetically generated weather degraded images often results in sub-optimal performance on the real weatherdegraded images due to the domain gap between synthetic and real world images. To deal with this problem, various semi-supervised restoration (SSR) methods have been proposed for deraining or dehazing which learn to restore clean image using synthetically generated datasets while generalizing better using unlabeled real-world images. The performance of a semi-supervised method is essentially based on the quality of the unlabeled data. In particular, if the unlabeled data characteristics are very different from that of the labeled data, then the performance of a semi-supervised method degrades significantly. We theoretically study the effect of unlabeled data on the performance of an SSR method and develop a technique that rejects the unlabeled images that degrade the performance. Extensive experiments and ablation study show that the proposed sample rejection method increases the performance of existing SSR deraining and dehazing methods significantly. Code is available at :\textit{\href{https://github.com/rajeevyasarla/ART-SS}{https://github.com/rajeevyasarla/ART-SS}}"""
